incident_id,incident_date,year,state_abbr,agency_id,agency_name,agency_type,agency_state_abbr,agency_state_name,multi_agency_incident
393,2015-04-21,2015,WA,296,Lakewood Police Department,local_police,WA,Washington,False
398,2015-04-21,2015,SC,306,Lexington County Sheriff's Department,sheriff,SC,South Carolina,False
495,2015-04-21,2015,CA,38,Los Angeles Police Department,local_police,CA,California,False
537,2015-04-21,2015,NJ,576,New Jersey State Police,state_police,NJ,New Jersey,False
391,2015-04-22,2015,VA,286,Portsmouth Police Department,local_police,VA,Virginia,False
394,2015-04-22,2015,AZ,297,Bisbee Police Department,local_police,AZ,Arizona,False
395,2015-04-22,2015,NY,298,New York Police Department,local_police,NY,New York,False
396,2015-04-22,2015,TX,116,Fort Worth Police Department,local_police,TX,Texas,False
397,2015-04-22,2015,CO,300,Boulder County Sheriff's Office,sheriff,CO,Colorado,False
392,2015-04-23,2015,CA,38,Los Angeles Police Department,local_police,CA,California,False
400,2015-04-23,2015,OK,312,Choctaw County Sheriff's Office,sheriff,OK,Oklahoma,True
400,2015-04-23,2015,OK,313,Hugo Police Department,local_police,OK,Oklahoma,True
409,2015-04-23,2015,CA,519,Long Beach Police Department,local_police,CA,California,False
401,2015-04-24,2015,CA,404,Sonoma County Sheriff's Department,sheriff,CA,California,True
401,2015-04-24,2015,CA,405,Windsor Police Department,local_police,CA,California,True
402,2015-04-24,2015,OR,408,Salem Police Department,local_police,OR,Oregon,False
403,2015-04-24,2015,OK,101,Oklahoma Highway Patrol,state_police,OK,Oklahoma,False
412,2015-04-24,2015,CO,435,Trinidad Police Department,local_police,CO,Colorado,False
408,2015-04-25,2015,TX,432,Victoria Police Department,local_police,TX,Texas,False
411,2015-04-25,2015,NY,298,New York Police Department,local_police,NY,New York,False
414,2015-04-25,2015,FL,545,Lake County Sheriff's Office,sheriff,FL,Florida,False
404,2015-04-26,2015,OK,995,Oklahoma Department of Wildlife Conservation,state_other,OK,Oklahoma,False
406,2015-04-26,2015,CA,544,Kings County Sheriff's Office,sheriff,CA,California,False
407,2015-04-26,2015,CA,555,Fountain Valley Police Department,local_police,CA,California,False
405,2015-04-27,2015,MI,428,U.S. Immigration and Customs Enforcement,federal,MI,Michigan,False
413,2015-04-28,2015,OH,942,Ohio State Highway Patrol,state_police,OH,Ohio,False
417,2015-04-28,2015,LA,145,New Orleans Police Department,local_police,LA,Louisiana,False
420,2015-04-28,2015,IL,443,Marion Police Department,local_police,IL,Illinois,False
415,2015-04-29,2015,OK,436,Chickasha Police Department,local_police,OK,Oklahoma,False
416,2015-04-29,2015,AZ,319,Mesa Police Department,local_police,AZ,Arizona,False
419,2015-04-29,2015,CA,442,California Department of Fish and Wildlife,state_other,CA,California,False
421,2015-04-29,2015,GA,447,Atlanta Police Department,local_police,GA,Georgia,False
422,2015-04-29,2015,VA,448,Virginia State Police,state_police,VA,Virginia,True
422,2015-04-29,2015,VA,449,Greensville County Sheriff's Office,sheriff,VA,Virginia,True
423,2015-04-29,2015,TN,450,Nashville Police Department,local_police,TN,Tennessee,False
418,2015-04-30,2015,CA,262,San Diego Police Department,local_police,CA,California,False
424,2015-04-30,2015,TX,110,El Paso Police Department,local_police,TX,Texas,False
425,2015-05-02,2015,DE,794,Smyrna Police Department,local_police,DE,Delaware,False
426,2015-05-03,2015,UT,453,Roosevelt Police Department,local_police,UT,Utah,False
427,2015-05-03,2015,TX,455,Garland Police Department,local_police,TX,Texas,False
428,2015-05-03,2015,TX,455,Garland Police Department,local_police,TX,Texas,False
445,2015-05-03,2015,NM,469,Bernalillo County Sheriff's Department,sheriff,NM,New Mexico,False
447,2015-05-03,2015,KY,130,Kentucky State Police,state_police,KY,Kentucky,False
431,2015-05-04,2015,WA,458,Kennewick Police Department,local_police,WA,Washington,False
6916,2015-05-04,2015,TX,1528,Alvin Police Department,local_police,TX,Texas,False
429,2015-05-05,2015,CA,38,Los Angeles Police Department,local_police,CA,California,False
430,2015-05-05,2015,CA,20,Los Angeles County Sheriff's Department,sheriff,CA,California,False
434,2015-05-05,2015,VA,461,Pulaski Police Department,local_police,VA,Virginia,False
432,2015-05-06,2015,NC,459,Wake Forest Police Department,local_police,NC,North Carolina,False
433,2015-05-07,2015,GA,460,Gwinnett County Police Department,local_police,GA,Georgia,False
435,2015-05-07,2015,NY,462,Beacon Police Department,local_police,NY,New York,False
436,2015-05-07,2015,CA,20,Los Angeles County Sheriff's Department,sheriff,CA,California,False
439,2015-05-08,2015,AZ,498,Kearny Police Department,local_police,AZ,Arizona,False
443,2015-05-08,2015,NY,466,Oswego County Sheriff's Department,sheriff,NY,New York,False
451,2015-05-08,2015,LA,88,Jefferson Parish Sheriff's Office,sheriff,LA,Louisiana,False
454,2015-05-08,2015,MN,476,Lino Lakes Police Department,local_police,MN,Minnesota,False
453,2015-05-10,2015,WA,475,Tacoma Police Department,local_police,WA,Washington,False
455,2015-05-10,2015,MD,477,Prince George's County Sheriff's Office,sheriff,MD,Maryland,False
437,2015-05-11,2015,TX,116,Fort Worth Police Department,local_police,TX,Texas,False
444,2015-05-11,2015,FL,468,St. John's County Sheriff's Office,sheriff,FL,Florida,False
441,2015-05-12,2015,FL,17,Jacksonville Sheriff's Office,sheriff,FL,Florida,False
449,2015-05-12,2015,HI,3613,U.S. Marshals Service,federal,HI,Hawaii,False
450,2015-05-12,2015,CA,474,Orange County Sheriff's Department,sheriff,CA,California,False
456,2015-05-14,2015,MI,478,Kalamazoo County Sheriff's Office,sheriff,MI,Michigan,True
456,2015-05-14,2015,MI,479,Michigan State Police,state_police,MI,Michigan,True
470,2015-05-14,2015,FL,468,St. John's County Sheriff's Office,sheriff,FL,Florida,False
460,2015-05-15,2015,IL,484,Rockford Police Department,local_police,IL,Illinois,False
462,2015-05-15,2015,CA,486,Sacramento Police Department,local_police,CA,California,False
463,2015-05-16,2015,IL,487,Harvey Police Department,local_police,IL,Illinois,False
458,2015-05-17,2015,CA,262,San Diego Police Department,local_police,CA,California,False
459,2015-05-17,2015,FL,481,St. Petersburg Police Department,local_police,FL,Florida,False
461,2015-05-17,2015,NM,485,Ruidoso Police Department,local_police,NM,New Mexico,False
457,2015-05-19,2015,VA,480,Arlington County Police Department,local_police,VA,Virginia,False
464,2015-05-19,2015,AR,488,Arkansas Department of Community Correction,state_other,AR,Arkansas,True
464,2015-05-19,2015,AR,489,Lonoke County Sheriff's Office,sheriff,AR,Arkansas,True
465,2015-05-19,2015,CO,499,Grand Junction Police Department,local_police,CO,Colorado,False
466,2015-05-20,2015,PA,500,Lancaster City Bureau of Police,local_police,PA,Pennsylvania,False
467,2015-05-20,2015,OH,611,Summit County Sheriff's Office,sheriff,OH,Ohio,False
468,2015-05-20,2015,KY,130,Kentucky State Police,state_police,KY,Kentucky,True
468,2015-05-20,2015,KY,612,Owensboro Police Department,local_police,KY,Kentucky,True
486,2015-05-20,2015,WY,539,Campbell County Sheriff's Office,sheriff,WY,Wyoming,False
489,2015-05-20,2015,NE,158,Omaha Police Department,local_police,NE,Nebraska,False
469,2015-05-21,2015,TX,110,El Paso Police Department,local_police,TX,Texas,False
483,2015-05-21,2015,FL,534,Fort Lauderdale Police Department,local_police,FL,Florida,False
484,2015-05-21,2015,SC,76,North Charleston Police Department,local_police,SC,South Carolina,True
484,2015-05-21,2015,SC,535,Charleston County Sheriff's Office,sheriff,SC,South Carolina,True
485,2015-05-21,2015,NJ,540,Hackensack Police Department,local_police,NJ,New Jersey,False
487,2015-05-21,2015,SC,536,South Carolina Law Enforcement Division,state_police,SC,South Carolina,True
487,2015-05-21,2015,SC,537,Berkeley County Sheriff's Office,sheriff,SC,South Carolina,True
487,2015-05-21,2015,SC,538,Charleston Police Department,local_police,SC,South Carolina,True
472,2015-05-22,2015,PA,19,Pennsylvania State Police,state_police,PA,Pennsylvania,False
473,2015-05-23,2015,MO,613,Clinton Police Department,local_police,MO,Missouri,False
474,2015-05-23,2015,AZ,614,Eagar Police Department,local_police,AZ,Arizona,False
529,2015-05-23,2015,MI,615,Detroit Police Department,local_police,MI,Michigan,False
475,2015-05-25,2015,TX,141,Austin Police Department,local_police,TX,Texas,False
476,2015-05-25,2015,AL,531,Huntsville Police Department,local_police,AL,Alabama,False
477,2015-05-26,2015,NY,298,New York Police Department,local_police,NY,New York,False
479,2015-05-26,2015,LA,2985,Federal Bureau of Investigation,federal,LA,Louisiana,False
530,2015-05-26,2015,WA,522,Snohomish County Sheriff's Office,sheriff,WA,Washington,False
480,2015-05-27,2015,NJ,3121,Middletown Township Police Department,local_police,NJ,New Jersey,True
480,2015-05-27,2015,NJ,554,Monmouth County SWAT Team,local_other,NJ,New Jersey,True
481,2015-05-27,2015,OK,520,Edmond Police Department,local_police,OK,Oklahoma,False
482,2015-05-27,2015,GA,616,Putnam County Sheriff's Office,sheriff,GA,Georgia,False
491,2015-05-27,2015,CA,519,Long Beach Police Department,local_police,CA,California,False
492,2015-05-27,2015,CA,262,San Diego Police Department,local_police,CA,California,False
488,2015-05-28,2015,SC,506,Lancaster County Sheriff's Department,sheriff,SC,South Carolina,False
490,2015-05-28,2015,CO,507,Northglenn Police Department,local_police,CO,Colorado,False
493,2015-05-28,2015,GA,532,Carrollton Police Department,local_police,GA,Georgia,False
494,2015-05-28,2015,MI,533,Trenton Police Department,local_police,MI,Michigan,False
497,2015-05-29,2015,NJ,523,Lyndhurst Police Department,local_police,NJ,New Jersey,False
498,2015-05-29,2015,OK,101,Oklahoma Highway Patrol,state_police,OK,Oklahoma,False
499,2015-05-29,2015,OR,524,Oregon State Police,state_police,OR,Oregon,False
500,2015-05-30,2015,AZ,763,Yavapai County Sheriff's Department,sheriff,AZ,Arizona,False
501,2015-05-30,2015,TN,450,Nashville Police Department,local_police,TN,Tennessee,False
503,2015-05-31,2015,OR,59,Medford Police Department,local_police,OR,Oregon,False
504,2015-05-31,2015,TX,530,Palestine Police Department,local_police,TX,Texas,False
505,2015-06-01,2015,NY,541,Greece Police Department,local_police,NY,New York,False
507,2015-06-02,2015,MA,3609,Federal Bureau of Investigation,federal,MA,Massachusetts,True
507,2015-06-02,2015,MA,3,Boston Police Department,local_police,MA,Massachusetts,True
508,2015-06-02,2015,TX,547,Tarrant County Sheriff's Department,sheriff,TX,Texas,False
509,2015-06-03,2015,TX,951,Texas Department of Public Safety,state_police,TX,Texas,False
510,2015-06-03,2015,TX,102,Houston Police Department,local_police,TX,Texas,False
511,2015-06-03,2015,NJ,550,Byram Police Department,local_police,NJ,New Jersey,True
511,2015-06-03,2015,NJ,551,Andover Police Department,local_police,NJ,New Jersey,True
512,2015-06-03,2015,CA,552,Delano Police Department,local_police,CA,California,False
513,2015-06-03,2015,NM,553,Valencia County Sheriff's Department,sheriff,NM,New Mexico,False
520,2015-06-05,2015,CA,563,Santa Maria Police Department,local_police,CA,California,False
521,2015-06-05,2015,WV,564,Monongalia County Sheriff's Office,sheriff,WV,West Virginia,False
515,2015-06-06,2015,CA,558,Oakland Police Department,local_police,CA,California,False
516,2015-06-06,2015,FL,559,North Port Police Department,local_police,FL,Florida,False
518,2015-06-06,2015,CA,561,Watsonville Police Department,local_police,CA,California,False
519,2015-06-06,2015,TX,562,Midland Police Department,local_police,TX,Texas,False
522,2015-06-06,2015,CO,565,Arapahoe County Sheriff's Office,sheriff,CO,Colorado,False
514,2015-06-07,2015,FL,556,Melbourne Police Department,local_police,FL,Florida,False
517,2015-06-07,2015,WA,560,Woodland Police Department,local_police,WA,Washington,False
523,2015-06-08,2015,IN,566,Beech Grove Police Department,local_police,IN,Indiana,False
524,2015-06-08,2015,CA,79,Anaheim Police Department,local_police,CA,California,False
526,2015-06-08,2015,AZ,127,Maricopa Police Department,local_police,AZ,Arizona,False
525,2015-06-09,2015,OH,567,Findlay Police Department,local_police,OH,Ohio,False
535,2015-06-09,2015,TX,574,Tomball Police Department,local_police,TX,Texas,True
535,2015-06-09,2015,TX,575,Montgomery County Sheriff's Office,sheriff,TX,Texas,True
538,2015-06-09,2015,OH,577,Cincinnati Police Department,local_police,OH,Ohio,False
539,2015-06-09,2015,IA,115,Des Moines Police Department,local_police,IA,Iowa,False
540,2015-06-10,2015,NY,298,New York Police Department,local_police,NY,New York,False
541,2015-06-11,2015,FL,579,Broward County Sheriff's Office,sheriff,FL,Florida,False
542,2015-06-11,2015,TN,222,Columbia Police Department,local_police,TN,Tennessee,False
543,2015-06-11,2015,FL,957,Miami Police Department,local_police,FL,Florida,False
544,2015-06-11,2015,TX,580,Bexar County Sheriff's Office,sheriff,TX,Texas,False
545,2015-06-11,2015,NJ,540,Hackensack Police Department,local_police,NJ,New Jersey,False
553,2015-06-12,2015,IN,587,Kokomo Police Department,local_police,IN,Indiana,False
546,2015-06-13,2015,IN,582,Fort Wayne Police Department,local_police,IN,Indiana,False
548,2015-06-13,2015,KY,583,Louisville Metro Police Department,local_police,KY,Kentucky,False
549,2015-06-13,2015,TX,330,Dallas Police Department,local_police,TX,Texas,False
547,2015-06-14,2015,CA,168,Stockton Police Department,local_police,CA,California,False
551,2015-06-14,2015,FL,585,Florida Highway Patrol,state_police,FL,Florida,False
550,2015-06-15,2015,CA,584,South Lake Tahoe Police Department,local_police,CA,California,False
559,2015-06-16,2015,CA,591,Visalia Police Department,local_police,CA,California,False
563,2015-06-16,2015,ND,607,Bureau of Indian Affairs,federal,ND,North Dakota,False
557,2015-06-17,2015,AL,589,Alabama Law Enforcement Agency,state_police,AL,Alabama,False
561,2015-06-17,2015,NM,592,Hobbs Police Department,local_police,NM,New Mexico,False
564,2015-06-18,2015,NY,298,New York Police Department,local_police,NY,New York,False
558,2015-06-19,2015,MA,590,Massachusetts State Police,state_police,MA,Massachusetts,False
560,2015-06-19,2015,OH,577,Cincinnati Police Department,local_police,OH,Ohio,False
565,2015-06-19,2015,CO,593,Greeley Police Department,local_police,CO,Colorado,False
582,2015-06-20,2015,IL,265,Chicago Police Department,local_police,IL,Illinois,False
555,2015-06-21,2015,CA,588,Azusa Police Department,local_police,CA,California,False
556,2015-06-21,2015,TX,160,Harris County Sheriff's Office,sheriff,TX,Texas,False
566,2015-06-22,2015,NC,594,Wilkes County Sheriff's Office,sheriff,NC,North Carolina,False
570,2015-06-22,2015,CA,600,Citrus Heights Police Department,local_police,CA,California,False
573,2015-06-22,2015,GA,603,Richmond County Sheriff's Office,sheriff,GA,Georgia,False
576,2015-06-22,2015,PA,606,Pittsburgh Police Department,local_police,PA,Pennsylvania,False
572,2015-06-23,2015,IN,77,Indianapolis Metropolitan Police Department,local_police,IN,Indiana,False
574,2015-06-23,2015,KS,604,Hutchinson Police Department,local_police,KS,Kansas,False
575,2015-06-23,2015,TX,605,Weatherford Police Department,local_police,TX,Texas,False
726,2015-06-23,2015,NE,1440,Douglas County Sheriff's Department,sheriff,NE,Nebraska,False
569,2015-06-24,2015,VA,599,York-Poquoson Sheriff's Office,sheriff,VA,Virginia,False
567,2015-06-25,2015,MD,128,Baltimore County Police Department,local_police,MD,Maryland,False
568,2015-06-25,2015,CA,598,Fresno County Sheriff's Office,sheriff,CA,California,False
579,2015-06-26,2015,NY,3610,U.S. Border Patrol,federal,NY,New York,False
583,2015-06-26,2015,TX,44,San Antonio Police Department,local_police,TX,Texas,False
580,2015-06-27,2015,OK,609,Tahlequah Police Department,local_police,OK,Oklahoma,False
577,2015-06-28,2015,OR,618,Portland Police Department,local_police,OR,Oregon,False
585,2015-06-29,2015,NY,619,Saratoga County Sheriff's Department,sheriff,NY,New York,False
586,2015-06-30,2015,NC,620,Franklin Police Department,local_police,NC,North Carolina,False
587,2015-07-01,2015,OR,699,Yamhill County Sheriff's Department,sheriff,OR,Oregon,False
589,2015-07-01,2015,OR,524,Oregon State Police,state_police,OR,Oregon,True
589,2015-07-01,2015,OR,623,"Bureau of Alcohol, Tobacco, Firearms and Explosives",federal,OR,Oregon,True
588,2015-07-02,2015,MA,622,Brockton Police Department,local_police,MA,Massachusetts,False
601,2015-07-02,2015,CA,262,San Diego Police Department,local_police,CA,California,False
